Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude,Transmitter Type,Sensor Precision,Species,Tagging_Date,Tagging_Region,Sex,FL,TL,Code_Space,V16_ID,V16_SN
2023-01-17T21:45:19Z,VR2W-110864,A69-9001-8559,NA,NA,NA,NA,WCO_Valley,33.97822,-119.66998,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-01-17T21:47:43Z,VR2W-110864,A69-9001-8559,NA,NA,NA,NA,WCO_Valley,33.97822,-119.66998,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-01-17T22:27:07Z,VR2W-110864,A69-9001-8559,NA,NA,NA,NA,WCO_Valley,33.97822,-119.66998,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-01-17T22:48:58Z,VR2W-110864,A69-9001-8559,NA,NA,NA,NA,WCO_Valley,33.97822,-119.66998,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-01-17T22:51:41Z,VR2W-110864,A69-9001-8559,NA,NA,NA,NA,WCO_Valley,33.97822,-119.66998,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-01-18T01:08:56Z,VR2W-110864,A69-9001-8559,NA,NA,NA,NA,WCO_Valley,33.97822,-119.66998,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-01-25T23:02:24Z,VR2W-110864,A69-9001-13354,NA,NA,NA,NA,WCO_Valley,33.97822,-119.66998,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-01-25T23:29:11Z,VR2W-110864,A69-9001-13354,NA,NA,NA,NA,WCO_Valley,33.97822,-119.66998,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-01-25T23:30:45Z,VR2W-110864,A69-9001-13354,NA,NA,NA,NA,WCO_Valley,33.97822,-119.66998,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-01-29T19:28:01Z,VR2W-110864,A69-9001-13354,NA,NA,NA,NA,WCO_Valley,33.97822,-119.66998,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-01-30T22:43:19Z,VR2W-110864,A69-9001-8559,NA,NA,NA,NA,WCO_Valley,33.97822,-119.66998,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-01-31T00:04:13Z,VR2W-110864,A69-9001-8559,NA,NA,NA,NA,WCO_Valley,33.97822,-119.66998,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-02-01T15:58:08Z,VR2W-110864,A69-9001-13354,NA,NA,NA,NA,WCO_Valley,33.97822,-119.66998,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-02-03T17:50:20Z,VR2W-133753,A69-9001-8559,NA,NA,NA,NA,WCO_MorsePoint,33.96657,-119.85468,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-02-03T17:54:15Z,VR2W-133753,A69-9001-8559,NA,NA,NA,NA,WCO_MorsePoint,33.96657,-119.85468,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-02-03T17:57:03Z,VR2W-133753,A69-9001-8559,NA,NA,NA,NA,WCO_MorsePoint,33.96657,-119.85468,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-02-03T18:03:25Z,VR2W-133753,A69-9001-8559,NA,NA,NA,NA,WCO_MorsePoint,33.96657,-119.85468,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-02-03T22:48:32Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-02-03T22:54:16Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-02-03T22:56:45Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-02-03T22:59:58Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-02-03T23:04:38Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-02-04T08:13:10Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-02-04T08:17:50Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-02-04T08:22:04Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-02-04T08:25:28Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-02-04T08:49:51Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-02-04T08:56:50Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-02-04T13:35:38Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-02-04T13:44:25Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-02-04T13:52:21Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-02-04T19:56:33Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-02-05T16:21:01Z,VR2W-132477,A69-9001-8559,NA,NA,NA,NA,WCO_Trailers,34.05095,-119.91005,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-03-13T05:39:11Z,VR2Tx-482810,A69-9001-8559,NA,NA,NA,NA,WCO_Johnson's Lee,33.8958,-120.12787,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-03-13T05:42:46Z,VR2Tx-482810,A69-9001-8559,NA,NA,NA,NA,WCO_Johnson's Lee,33.8958,-120.12787,NA,NA,Galeorhinus galeus,2019-07-04T00:00:00Z,NCI,F,135,154,A69-9001,8559,1301935
2023-03-27T03:04:54Z,VR2W-129793,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-03-27T03:08:31Z,VR2W-129793,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-03-27T03:10:06Z,VR2W-129793,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-03-27T03:21:54Z,VR2W-129793,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-03-27T15:36:44Z,VR2W-129793,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-04-05T14:17:08Z,VR2W-129793,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-04-05T14:22:03Z,VR2W-129793,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-04-05T14:24:00Z,VR2W-129793,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-04-05T20:25:14Z,VR2W-129793,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-04-05T20:31:50Z,VR2W-129793,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-10T20:58:27Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-10T21:10:40Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-10T21:12:51Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-10T21:22:30Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-10T21:39:43Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-10T21:41:28Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-10T21:48:55Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-10T21:54:02Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-10T21:56:15Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-10T21:57:56Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-10T22:18:58Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-10T22:21:12Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-10T22:22:54Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-10T22:31:32Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-10T22:33:48Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-10T22:40:39Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-10T22:44:00Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T03:21:03Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T09:35:26Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T09:38:01Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T09:40:25Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T09:42:28Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T09:58:49Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T10:01:09Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T10:03:03Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T13:56:26Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T13:58:29Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T14:01:10Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T15:11:46Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T15:35:07Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T15:41:21Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T15:44:41Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T18:09:09Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T18:13:52Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T18:41:13Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T18:43:33Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T18:45:27Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T18:47:50Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T18:56:59Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T19:00:01Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T19:01:41Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T19:03:36Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T19:08:06Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T19:10:51Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T19:13:36Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T19:16:21Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T19:27:09Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T19:42:05Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T19:45:57Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T19:52:05Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T20:04:40Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T20:07:04Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T20:18:35Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T20:32:22Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T20:56:55Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T22:14:54Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T22:32:57Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T22:34:53Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T22:49:27Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T23:12:50Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T23:16:12Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T23:29:08Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T23:33:39Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T23:38:01Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T23:41:15Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T23:49:07Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T23:50:33Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T23:51:59Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T23:53:27Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
2023-05-11T23:58:20Z,VR2W-129796,A69-9001-13354,NA,NA,NA,NA,WCO_Cuyler,34.05695,-120.34552,NA,NA,Galeorhinus galeus,2019-07-02T00:00:00Z,NCI,F,91,114,A69-9001,13354,1273161
