Date.and.Time..UTC.,Receiver,Transmitter,Transmitter.Name,Transmitter.Serial,Sensor.Value,Sensor.Unit,Station.Name,Latitude,Longitude,Local_Time,Date,Month,Year,Hour,Season,Island,First_Detection,Last_Detection,animal_short_name,Transmitter_SN,tag_family,when_encountered,capture_method,tag_lat,tag_lon,tag_location,sex,TNL_cm,est_tag_expiry_date,Owner,standard_length_cm,disk_length,SciName
2021-09-29T14:29:27Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-09-29T14:29:27Z,2021-09-29,9,2021,7,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-09-29T14:30:30Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-09-29T14:30:30Z,2021-09-29,9,2021,7,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-09-29T14:31:51Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-09-29T14:31:51Z,2021-09-29,9,2021,7,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-09-29T14:33:11Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-09-29T14:33:11Z,2021-09-29,9,2021,7,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-09-29T14:34:29Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-09-29T14:34:29Z,2021-09-29,9,2021,7,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-09-29T14:36:46Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-09-29T14:36:46Z,2021-09-29,9,2021,7,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-09-29T14:37:30Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-09-29T14:37:30Z,2021-09-29,9,2021,7,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-09-29T14:38:15Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-09-29T14:38:15Z,2021-09-29,9,2021,7,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-09-29T14:39:03Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-09-29T14:39:03Z,2021-09-29,9,2021,7,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-01T13:55:00Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-01T13:55:00Z,2021-10-01,10,2021,6,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-01T13:57:44Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-01T13:57:44Z,2021-10-01,10,2021,6,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-01T13:59:06Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-01T13:59:06Z,2021-10-01,10,2021,6,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-01T14:00:26Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-01T14:00:26Z,2021-10-01,10,2021,7,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-01T14:01:44Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-01T14:01:44Z,2021-10-01,10,2021,7,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-01T14:07:51Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-01T14:07:51Z,2021-10-01,10,2021,7,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-01T14:08:55Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-01T14:08:55Z,2021-10-01,10,2021,7,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-01T14:09:40Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-01T14:09:40Z,2021-10-01,10,2021,7,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-01T14:11:20Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-01T14:11:20Z,2021-10-01,10,2021,7,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-01T14:15:06Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-01T14:15:06Z,2021-10-01,10,2021,7,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-01T14:16:26Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-01T14:16:26Z,2021-10-01,10,2021,7,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-01T14:17:44Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-01T14:17:44Z,2021-10-01,10,2021,7,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-01T14:18:57Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-01T14:18:57Z,2021-10-01,10,2021,7,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-01T14:20:00Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-01T14:20:00Z,2021-10-01,10,2021,7,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-01T14:20:44Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-01T14:20:44Z,2021-10-01,10,2021,7,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-01T14:21:28Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-01T14:21:28Z,2021-10-01,10,2021,7,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-01T14:22:14Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-01T14:22:14Z,2021-10-01,10,2021,7,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-01T14:23:05Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-01T14:23:05Z,2021-10-01,10,2021,7,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-03T13:27:23Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-03T13:27:23Z,2021-10-03,10,2021,6,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-03T13:29:23Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-03T13:29:23Z,2021-10-03,10,2021,6,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-03T13:30:24Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-03T13:30:24Z,2021-10-03,10,2021,6,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-03T13:31:44Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-03T13:31:44Z,2021-10-03,10,2021,6,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-03T13:33:02Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-03T13:33:02Z,2021-10-03,10,2021,6,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-03T13:34:15Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-03T13:34:15Z,2021-10-03,10,2021,6,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-03T13:35:19Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-03T13:35:19Z,2021-10-03,10,2021,6,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-03T13:36:52Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-03T13:36:52Z,2021-10-03,10,2021,6,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-03T13:37:45Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-03T13:37:45Z,2021-10-03,10,2021,6,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-03T13:38:47Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-03T13:38:47Z,2021-10-03,10,2021,6,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-03T13:40:09Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-03T13:40:09Z,2021-10-03,10,2021,6,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-05T12:50:36Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-05T12:50:36Z,2021-10-05,10,2021,5,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-05T12:52:55Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-05T12:52:55Z,2021-10-05,10,2021,5,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-06T16:13:55Z,VR2W-133756,A69-1602-41969,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-06T16:13:55Z,2021-10-06,10,2021,9,Fall,Mainland,2021-09-21,2022-11-03,21-bat_ray-03,1362759,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,M,NA,8/29/2022,Chris Lowe,61,86,Myliobatis californica
2021-10-06T16:18:18Z,VR2W-133756,A69-1602-41969,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-06T16:18:18Z,2021-10-06,10,2021,9,Fall,Mainland,2021-09-21,2022-11-03,21-bat_ray-03,1362759,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,M,NA,8/29/2022,Chris Lowe,61,86,Myliobatis californica
2021-10-06T16:31:32Z,VR2W-133756,A69-1602-41969,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-06T16:31:32Z,2021-10-06,10,2021,9,Fall,Mainland,2021-09-21,2022-11-03,21-bat_ray-03,1362759,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,M,NA,8/29/2022,Chris Lowe,61,86,Myliobatis californica
2021-10-06T16:33:57Z,VR2W-133756,A69-1602-41969,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-06T16:33:57Z,2021-10-06,10,2021,9,Fall,Mainland,2021-09-21,2022-11-03,21-bat_ray-03,1362759,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,M,NA,8/29/2022,Chris Lowe,61,86,Myliobatis californica
2021-10-06T16:36:21Z,VR2W-133756,A69-1602-41969,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-06T16:36:21Z,2021-10-06,10,2021,9,Fall,Mainland,2021-09-21,2022-11-03,21-bat_ray-03,1362759,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,M,NA,8/29/2022,Chris Lowe,61,86,Myliobatis californica
2021-10-06T18:35:46Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-06T18:35:46Z,2021-10-06,10,2021,11,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-06T18:38:12Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-06T18:38:12Z,2021-10-06,10,2021,11,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-06T18:40:21Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-06T18:40:21Z,2021-10-06,10,2021,11,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-06T18:41:22Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-06T18:41:22Z,2021-10-06,10,2021,11,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-06T18:42:42Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-06T18:42:42Z,2021-10-06,10,2021,11,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-06T18:45:11Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-06T18:45:11Z,2021-10-06,10,2021,11,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-06T18:49:51Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-06T18:49:51Z,2021-10-06,10,2021,11,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-06T18:50:41Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-06T18:50:41Z,2021-10-06,10,2021,11,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-06T18:51:38Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-06T18:51:38Z,2021-10-06,10,2021,11,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-06T18:52:50Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-06T18:52:50Z,2021-10-06,10,2021,11,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-06T18:53:52Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-06T18:53:52Z,2021-10-06,10,2021,11,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-06T18:55:11Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-06T18:55:11Z,2021-10-06,10,2021,11,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-06T18:56:28Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-06T18:56:28Z,2021-10-06,10,2021,11,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-06T18:57:39Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-06T18:57:39Z,2021-10-06,10,2021,11,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-06T18:58:37Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-06T18:58:37Z,2021-10-06,10,2021,11,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-06T18:59:52Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-06T18:59:52Z,2021-10-06,10,2021,11,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-06T19:00:59Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-06T19:00:59Z,2021-10-06,10,2021,12,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-06T19:05:09Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-06T19:05:09Z,2021-10-06,10,2021,12,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-06T19:06:00Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-06T19:06:00Z,2021-10-06,10,2021,12,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-06T19:08:12Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-06T19:08:12Z,2021-10-06,10,2021,12,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
2021-10-06T19:09:18Z,VR2W-133756,A69-1602-41963,NA,NA,NA,NA,WCO_Carpinteria,34.39015,-119.5399,2021-10-06T19:09:18Z,2021-10-06,10,2021,12,Fall,Mainland,2021-09-21,2021-11-03,21-bat_ray-01,1362753,V13-1x-BLU-3,2021-09-21,NA,34.392918,-119.540398,Santa Barbara,F,NA,8/29/2022,Chris Lowe,65,96,Myliobatis californica
