Date.and.Time..UTC.,Receiver,Transmitter,Transmitter.Name,Transmitter.Serial,Sensor.Value,Sensor.Unit,Station.Name,Latitude,Longitude,Transmitter.Type,Sensor.Precision
2017-04-06 19:35:26,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 19:43:35,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 19:44:32,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 19:45:53,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 19:57:03,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 20:12:00,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 20:18:38,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 20:21:46,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 22:17:01,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 23:12:18,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 23:26:40,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-06 23:27:23,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-07 00:18:54,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-07 00:36:28,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-07 01:10:50,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-07 01:13:07,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-07 01:27:47,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-07 01:54:52,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-07 01:55:42,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-19 13:00:31,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-19 13:01:52,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2017-04-19 13:03:02,VR2W-110768,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-08-15 17:33:26,VR2W-130873,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-08-25 04:12:35,VR2W-130873,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-08-25 05:11:56,VR2W-130873,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-08-25 06:11:48,VR2W-130873,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-08-25 06:54:06,VR2W-130873,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-08-25 07:08:27,VR2W-130873,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-08-25 07:42:47,VR2W-130873,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-08-26 18:22:40,VR2W-110768,A69-1601-27071,,NA,,,WCO_Smugglers,34.01188,-119.53817,NA,NA
2018-08-26 18:29:17,VR2W-110768,A69-1601-27071,,NA,,,WCO_Smugglers,34.01188,-119.53817,NA,NA
2018-08-26 18:37:40,VR2W-110768,A69-1601-27071,,NA,,,WCO_Smugglers,34.01188,-119.53817,NA,NA
2018-09-19 20:04:38,VR2W-110768,A69-1601-27071,,NA,,,WCO_Smugglers,34.01188,-119.53817,NA,NA
2018-09-19 20:14:30,VR2W-110768,A69-1601-27071,,NA,,,WCO_Smugglers,34.01188,-119.53817,NA,NA
2018-09-21 01:25:07,VR2W-113881,A69-1601-27071,,NA,,,WCO_Valley,33.97822,-119.66998,NA,NA
2018-09-21 01:36:41,VR2W-113881,A69-1601-27071,,NA,,,WCO_Valley,33.97822,-119.66998,NA,NA
2018-09-21 01:44:41,VR2W-113881,A69-1601-27071,,NA,,,WCO_Valley,33.97822,-119.66998,NA,NA
2018-09-21 01:55:51,VR2W-113881,A69-1601-27071,,NA,,,WCO_Valley,33.97822,-119.66998,NA,NA
2018-09-21 02:12:37,VR2W-113881,A69-1601-27071,,NA,,,WCO_Valley,33.97822,-119.66998,NA,NA
2018-09-21 02:27:00,VR2W-113881,A69-1601-27071,,NA,,,WCO_Valley,33.97822,-119.66998,NA,NA
2018-09-21 02:52:36,VR2W-113881,A69-1601-27071,,NA,,,WCO_Valley,33.97822,-119.66998,NA,NA
2018-09-21 03:01:09,VR2W-113881,A69-1601-27071,,NA,,,WCO_Valley,33.97822,-119.66998,NA,NA
2018-09-22 02:50:33,VR2W-129793,A69-1601-27071,,NA,,,WCO_Valley,33.97822,-119.66998,NA,NA
2018-09-22 03:18:29,VR2W-129793,A69-1601-27071,,NA,,,WCO_Valley,33.97822,-119.66998,NA,NA
2018-09-22 11:21:54,VR2W-129793,A69-1601-27071,,NA,,,WCO_Valley,33.97822,-119.66998,NA,NA
2018-09-22 11:30:59,VR2W-129793,A69-1601-27071,,NA,,,WCO_Valley,33.97822,-119.66998,NA,NA
2018-09-23 09:15:46,VR2W-133753,A69-1601-27071,,NA,,,WCO_Smugglers,34.01188,-119.53817,NA,NA
2018-09-23 09:54:52,VR2W-133753,A69-1601-27071,,NA,,,WCO_Smugglers,34.01188,-119.53817,NA,NA
2018-09-25 15:31:28,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-09-26 01:40:07,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-09-26 03:50:57,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-09-27 15:31:18,VR2W-103954,A69-1601-27071,,NA,,,WCO_Pelican,34.03068,-119.69667,NA,NA
2018-09-28 03:43:34,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-09-28 09:08:01,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-09-28 11:40:07,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-09-28 12:20:24,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-09-28 12:44:42,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-09-28 13:00:43,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-09-28 13:14:01,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-09-29 01:11:06,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-09-29 01:25:25,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-09-29 01:38:46,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-09-29 01:50:08,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-09-29 01:57:28,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-09-29 04:08:26,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-09-30 02:57:10,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-01 04:27:38,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-01 05:56:35,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-01 06:10:54,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-01 06:52:00,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-02 00:18:53,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-02 00:30:50,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-02 01:01:17,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-02 01:15:18,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-02 01:27:59,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-02 01:38:04,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-02 01:48:01,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-02 01:53:11,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-03 02:52:04,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-04 05:16:10,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-04 05:59:13,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-04 06:07:54,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-04 07:31:23,VR2W-109181,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-05 22:13:02,VR2W-113881,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-05 22:24:22,VR2W-113881,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-05 23:41:23,VR2W-113881,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-05 23:50:10,VR2W-113881,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-06 00:02:51,VR2W-113881,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-06 00:12:53,VR2W-113881,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-06 13:15:47,VR2W-133753,A69-1601-27071,,NA,,,WCO_Smugglers,34.01188,-119.53817,NA,NA
2018-10-12 12:36:48,VR2W-133753,A69-1601-27071,,NA,,,WCO_Smugglers,34.01188,-119.53817,NA,NA
2018-10-19 13:14:25,VR2W-113881,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-19 22:14:36,VR2W-113881,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-19 22:25:03,VR2W-113881,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-19 22:30:45,VR2W-113881,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-19 22:37:10,VR2W-113881,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-19 22:45:10,VR2W-113881,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-19 22:56:15,VR2W-113881,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-19 23:03:05,VR2W-113881,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-20 02:48:30,VR2W-113881,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
2018-10-20 23:19:24,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-10-21 02:18:19,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-10-21 02:23:40,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-10-22 17:04:10,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-10-22 17:18:01,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-10-22 17:30:17,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-10-22 17:39:28,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-10-22 18:22:59,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-10-22 18:36:02,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-10-23 15:14:55,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-10-23 15:21:38,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-10-23 16:14:48,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-10-23 16:35:25,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-10-23 23:40:58,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-10-23 23:54:02,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-10-25 17:04:24,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-10-25 17:10:25,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-10-25 17:17:28,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-10-25 17:26:43,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-10-25 18:11:21,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-10-25 18:18:32,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-10-25 18:28:01,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-10-25 20:59:13,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-10-25 21:06:18,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-10-26 13:01:53,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-10-26 13:14:26,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-10-26 13:24:11,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-11-13 00:24:36,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-11-13 00:31:00,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-11-13 00:38:55,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-11-14 03:50:37,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-11-14 03:57:49,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-11-14 19:45:16,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-11-14 20:30:19,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-11-14 20:42:38,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-11-14 21:55:56,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-11-14 22:37:52,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-11-23 19:44:24,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2018-11-24 08:36:24,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 09:31:09,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 09:44:49,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 10:05:23,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 10:26:47,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 10:40:08,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 10:51:26,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 11:08:12,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 11:59:41,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 12:23:55,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 12:57:37,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 13:27:32,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 13:33:22,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 13:48:40,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 14:23:07,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 14:34:07,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 14:49:03,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 15:00:44,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 15:19:43,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 15:26:21,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 15:34:42,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 16:06:22,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 16:14:06,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 16:24:38,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 16:30:18,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 17:09:39,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 17:20:24,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 17:26:23,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 17:56:18,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 18:08:05,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 18:27:35,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 18:34:54,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 18:59:05,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 19:12:38,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 19:24:20,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 19:32:21,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-24 22:26:53,VR2W-108716,A69-1601-27071,,NA,,,WCO_Winfield Scott,34.00868,-119.39558,NA,NA
2018-11-28 08:34:41,VR2W-133753,A69-1601-27071,,NA,,,WCO_Smugglers,34.01188,-119.53817,NA,NA
2018-11-29 11:37:29,VR2W-133753,A69-1601-27071,,NA,,,WCO_Smugglers,34.01188,-119.53817,NA,NA
2018-12-05 16:42:16,VR2W-129793,A69-1601-27071,,NA,,,WCO_Valley,33.97822,-119.66998,NA,NA
2019-01-14 13:54:17,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2019-01-14 14:05:49,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2019-01-14 14:13:14,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2019-01-16 20:24:39,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2019-01-17 14:17:49,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2019-01-17 15:29:26,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2019-01-19 14:58:56,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2019-01-20 00:23:28,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2019-01-20 15:00:02,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2019-01-21 17:32:27,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2019-01-21 17:47:27,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2019-01-23 21:02:17,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2019-01-26 21:22:17,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2019-01-27 18:07:56,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2019-01-27 18:23:09,VR2W-123480,A69-1601-27071,,NA,,,WCO_Anacapa South,34.01028,-119.36802,NA,NA
2019-02-02 16:16:33,VR2W-129796,A69-1601-27071,,NA,,,WCO_Pelican,34.03068,-119.69667,NA,NA
2019-02-02 16:24:28,VR2W-129796,A69-1601-27071,,NA,,,WCO_Pelican,34.03068,-119.69667,NA,NA
2019-02-02 20:10:52,VR2W-113881,A69-1601-27071,,NA,,,WCO_Scorpion,34.05487,-119.55995,NA,NA
